ano,categoria,setor_detalhado,ganho_medio_mensal
2011,01. Quadros superiores,"I. Alojamento, restauração e similares",1506.7
2011,01. Quadros superiores,J. Atividades de informação e de comunicação,2198.3
2011,01. Quadros superiores,K. Atividades financeiras e de seguros,2712.5
2011,01. Quadros superiores,L. Atividades imobiliárias,1882.2
2011,01. Quadros superiores,"M. Atividades de consultoria, científicas, técnicas e similares",1973.5
2011,01. Quadros superiores,N. Atividades administrativas e dos serviços de apoio,2181.2
2011,01. Quadros superiores,"O. Administração Pública e Defesa, e Segurança Social obrigatória",2505.9
2011,01. Quadros superiores,P. Educação,1645.0
2011,01. Quadros superiores,Q. Atividades de saúde humana e apoio  social,1736.3
2011,01. Quadros superiores,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",2172.5
2011,01. Quadros superiores,S. Outras atividades de serviços,1686.0
2011,01. Quadros superiores,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2181.5
2011,02. Quadros médios,"A. Agricultura, produção animal, caça, floresta e pesca",1110.2
2011,02. Quadros médios,B. Indústrias extrativas,1619.7
2011,02. Quadros médios,C. Indústrias transformadoras,1626.7
2011,02. Quadros médios,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2245.4
2011,02. Quadros médios,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1526.6
2011,02. Quadros médios,F. Construção,1420.6
2011,02. Quadros médios,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1505.0
2011,02. Quadros médios,H. Transportes e armazenagem,1932.7
2011,02. Quadros médios,"I. Alojamento, restauração e similares",1108.1
2011,02. Quadros médios,J. Atividades de informação e de comunicação,1428.4
2011,02. Quadros médios,K. Atividades financeiras e de seguros,1779.7
2011,02. Quadros médios,L. Atividades imobiliárias,1477.0
2011,02. Quadros médios,"M. Atividades de consultoria, científicas, técnicas e similares",1188.2
2011,02. Quadros médios,N. Atividades administrativas e dos serviços de apoio,1323.3
2011,02. Quadros médios,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1392.5
2011,02. Quadros médios,P. Educação,1443.5
2011,02. Quadros médios,Q. Atividades de saúde humana e apoio  social,1184.6
2011,02. Quadros médios,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1334.8
2011,02. Quadros médios,S. Outras atividades de serviços,1269.8
2011,02. Quadros médios,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1834.4
2011,"03. Encarregados, contra mestres e chefes de equipa","A. Agricultura, produção animal, caça, floresta e pesca",1024.5
2011,"03. Encarregados, contra mestres e chefes de equipa",B. Indústrias extrativas,1183.4
2011,"03. Encarregados, contra mestres e chefes de equipa",C. Indústrias transformadoras,1221.1
2011,"03. Encarregados, contra mestres e chefes de equipa","D. Eletricidade, gás, vapor, água quente e fria e ar frio",2236.9
2011,"03. Encarregados, contra mestres e chefes de equipa","E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1201.1
2011,"03. Encarregados, contra mestres e chefes de equipa",F. Construção,1022.0
2011,"03. Encarregados, contra mestres e chefes de equipa","G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1216.2
2011,"03. Encarregados, contra mestres e chefes de equipa",H. Transportes e armazenagem,1373.9
2011,"03. Encarregados, contra mestres e chefes de equipa","I. Alojamento, restauração e similares",1034.4
2011,"03. Encarregados, contra mestres e chefes de equipa",J. Atividades de informação e de comunicação,1712.8
2011,"03. Encarregados, contra mestres e chefes de equipa",K. Atividades financeiras e de seguros,1454.7
2011,"03. Encarregados, contra mestres e chefes de equipa",L. Atividades imobiliárias,1285.4
2011,"03. Encarregados, contra mestres e chefes de equipa","M. Atividades de consultoria, científicas, técnicas e similares",1545.9
2011,"03. Encarregados, contra mestres e chefes de equipa",N. Atividades administrativas e dos serviços de apoio,1224.3
2011,"03. Encarregados, contra mestres e chefes de equipa","O. Administração Pública e Defesa, e Segurança Social obrigatória",1234.0
2011,"03. Encarregados, contra mestres e chefes de equipa",P. Educação,1271.3
2011,"03. Encarregados, contra mestres e chefes de equipa",Q. Atividades de saúde humana e apoio  social,1025.4
2011,"03. Encarregados, contra mestres e chefes de equipa","R. Atividades artísticas, de espetáculos, desportivas e recreativas",1341.7
2011,"03. Encarregados, contra mestres e chefes de equipa",S. Outras atividades de serviços,1302.1
2011,"03. Encarregados, contra mestres e chefes de equipa",U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1889.7
2011,04. Profissionais altamente qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",811.6
2011,04. Profissionais altamente qualificados,B. Indústrias extrativas,1175.6
2011,04. Profissionais altamente qualificados,C. Indústrias transformadoras,1141.7
2011,04. Profissionais altamente qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1936.4
2011,04. Profissionais altamente qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",923.4
2011,04. Profissionais altamente qualificados,F. Construção,1081.7
2011,04. Profissionais altamente qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1163.4
2011,04. Profissionais altamente qualificados,H. Transportes e armazenagem,1184.2
2011,04. Profissionais altamente qualificados,"I. Alojamento, restauração e similares",729.0
2011,04. Profissionais altamente qualificados,J. Atividades de informação e de comunicação,1318.5
2011,04. Profissionais altamente qualificados,K. Atividades financeiras e de seguros,1380.8
2011,04. Profissionais altamente qualificados,L. Atividades imobiliárias,901.4
2011,04. Profissionais altamente qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",1105.3
2011,04. Profissionais altamente qualificados,N. Atividades administrativas e dos serviços de apoio,914.6
2011,04. Profissionais altamente qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1060.3
2011,04. Profissionais altamente qualificados,P. Educação,869.4
2011,04. Profissionais altamente qualificados,Q. Atividades de saúde humana e apoio  social,934.3
2011,04. Profissionais altamente qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",4762.6
2011,04. Profissionais altamente qualificados,S. Outras atividades de serviços,939.0
2011,04. Profissionais altamente qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1175.0
2011,05. Profissionais qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",798.8
2011,05. Profissionais qualificados,B. Indústrias extrativas,764.5
2011,05. Profissionais qualificados,C. Indústrias transformadoras,705.7
2011,05. Profissionais qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1578.1
2011,05. Profissionais qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",796.6
2011,05. Profissionais qualificados,F. Construção,658.0
2011,05. Profissionais qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",717.4
2011,05. Profissionais qualificados,H. Transportes e armazenagem,738.3
2011,05. Profissionais qualificados,"I. Alojamento, restauração e similares",620.2
2011,05. Profissionais qualificados,J. Atividades de informação e de comunicação,934.7
2011,05. Profissionais qualificados,K. Atividades financeiras e de seguros,1120.1
2011,05. Profissionais qualificados,L. Atividades imobiliárias,718.6
2011,05. Profissionais qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",784.0
2011,05. Profissionais qualificados,N. Atividades administrativas e dos serviços de apoio,740.5
2011,05. Profissionais qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",682.1
2011,05. Profissionais qualificados,P. Educação,730.4
2011,05. Profissionais qualificados,Q. Atividades de saúde humana e apoio  social,648.2
2011,05. Profissionais qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",808.5
2011,05. Profissionais qualificados,S. Outras atividades de serviços,669.0
2011,05. Profissionais qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1399.1
2011,06. Profissionais semi qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",566.1
2011,06. Profissionais semi qualificados,B. Indústrias extrativas,738.6
2011,06. Profissionais semi qualificados,C. Indústrias transformadoras,594.2
2011,06. Profissionais semi qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1134.1
2011,06. Profissionais semi qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",599.6
2011,06. Profissionais semi qualificados,F. Construção,600.2
2011,06. Profissionais semi qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",578.7
2011,06. Profissionais semi qualificados,H. Transportes e armazenagem,653.7
2011,06. Profissionais semi qualificados,"I. Alojamento, restauração e similares",569.3
2011,06. Profissionais semi qualificados,J. Atividades de informação e de comunicação,753.1
2011,06. Profissionais semi qualificados,K. Atividades financeiras e de seguros,924.1
2011,06. Profissionais semi qualificados,L. Atividades imobiliárias,702.1
2011,06. Profissionais semi qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",685.2
2011,06. Profissionais semi qualificados,N. Atividades administrativas e dos serviços de apoio,574.3
2011,06. Profissionais semi qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",586.3
2011,06. Profissionais semi qualificados,P. Educação,591.3
2011,06. Profissionais semi qualificados,Q. Atividades de saúde humana e apoio  social,550.5
2011,06. Profissionais semi qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",640.7
2011,06. Profissionais semi qualificados,S. Outras atividades de serviços,561.1
2011,06. Profissionais semi qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1072.1
2011,07. Profissionais não qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",542.1
2011,07. Profissionais não qualificados,B. Indústrias extrativas,582.2
2011,07. Profissionais não qualificados,C. Indústrias transformadoras,550.0
2011,07. Profissionais não qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",955.7
2011,07. Profissionais não qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",612.7
2011,07. Profissionais não qualificados,F. Construção,519.7
2011,07. Profissionais não qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",544.1
2011,07. Profissionais não qualificados,H. Transportes e armazenagem,593.6
2011,07. Profissionais não qualificados,"I. Alojamento, restauração e similares",533.4
2011,07. Profissionais não qualificados,J. Atividades de informação e de comunicação,589.9
2011,07. Profissionais não qualificados,K. Atividades financeiras e de seguros,983.8
2011,07. Profissionais não qualificados,L. Atividades imobiliárias,558.4
2011,07. Profissionais não qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",599.7
